qc_id,batch_id,inspection_date,moisture_level,oil_content,defect_rate,brc_compliance_score,inspector_name,status
QC003756,PR20221123437,2022-11-23 07:00:00,78.8,7.1,1.69,93,Rachita Shanker,Approved
QC003759,PR20221123250,2022-11-23 03:00:00,75.3,6.8,1.03,88,Rehaan Bhardwaj,Approved
QC003775,PR20221124422,2022-11-24 06:00:00,79.1,4.1,3.04,100,Urvi Vyas,Approved
QC003782,PR20221125584,2022-11-25 08:00:00,72.8,3.9,3.13,94,Hemangini Devan,Approved
QC003785,PR20221125557,2022-11-25 01:00:00,77.1,4.3,1.04,86,Elijah Pathak,Approved
QC003789,PR20221126505,2022-11-26 06:00:00,76.4,7.2,1.41,100,Wazir Singh,Approved
QC003792,PR20221126115,2022-11-26 01:00:00,77.5,4.9,4.74,86,Qabil Garde,Approved
QC003793,PR20221126464,2022-11-26 04:00:00,72.7,3.2,1.06,90,Om De,Approved
QC003801,PR20221127473,2022-11-27 04:00:00,78.3,7.6,4.2,89,Neha Varkey,Approved
QC003804,PR20221127513,2022-11-27 02:00:00,77.7,3.3,1.46,96,Bishakha Chhabra,Approved
QC003806,PR20221127721,2022-11-27 03:00:00,79.5,6.1,2.61,89,Krishna Halder,Approved
QC003809,PR20221127264,2022-11-27 08:00:00,77.2,3.9,4.52,96,Qarin Sani,Approved
QC003815,PR20221127512,2022-11-27 02:00:00,77.3,5.4,2.56,89,Ikshita Ravel,Approved
QC003816,PR20221128103,2022-11-28 04:00:00,78.6,4.5,1.12,86,Nimrat Karpe,Approved
QC003817,PR20221128265,2022-11-28 05:00:00,73.5,3.4,2.79,95,Amol Dhar,Approved
QC003819,PR20221128948,2022-11-28 06:00:00,77.4,7.7,3.88,100,Urmi Mangal,Approved
QC003820,PR20221128268,2022-11-28 04:00:00,76.7,7.3,4.51,94,Lekha Sama,Approved
QC003823,PR20221128839,2022-11-28 08:00:00,77.7,3.3,1.81,92,Nidhi Sarin,Approved
QC003827,PR20221129310,2022-11-29 08:00:00,74.7,8.0,2.59,86,Pallavi Batra,Approved
QC003828,PR20221129692,2022-11-29 03:00:00,78.1,7.1,3.44,100,Ekansh Shah,Approved
QC003833,PR20221129414,2022-11-29 08:00:00,72.1,3.1,4.18,93,Reva Gade,Approved
QC003834,PR20221130358,2022-11-30 02:00:00,77.9,5.7,1.62,96,Yachana Anne,Approved
QC003842,PR20221130587,2022-11-30 02:00:00,72.7,3.8,3.11,97,Turvi Ben,Approved
QC003845,PR20221130709,2022-11-30 05:00:00,76.4,7.7,4.81,88,Hemal Ramachandran,Approved
QC003848,PR20221201296,2022-12-01 07:00:00,76.6,7.2,4.16,87,Nachiket Suri,Approved
QC003852,PR20221201415,2022-12-01 04:00:00,78.0,5.2,2.25,86,Anvi Minhas,Approved
QC003854,PR20221201733,2022-12-01 06:00:00,74.1,7.7,4.25,95,Tejas Bora,Approved
QC003856,PR20221201503,2022-12-01 08:00:00,73.4,4.3,3.12,90,Watika Mutti,Approved
QC003861,PR20221202137,2022-12-02 07:00:00,75.3,4.1,4.06,94,Saksham Bala,Approved
QC003862,PR20221202146,2022-12-02 03:00:00,72.0,4.7,4.68,89,Rayaan Chanda,Approved
QC003871,PR20221203740,2022-12-03 01:00:00,78.1,5.0,4.68,88,Priya Varghese,Approved
QC003872,PR20221203936,2022-12-03 04:00:00,79.2,3.3,1.08,85,Divya Badal,Approved
QC003873,PR20221203516,2022-12-03 03:00:00,75.1,7.6,4.3,92,Gaurika Oak,Approved
QC003875,PR20221203874,2022-12-03 08:00:00,72.4,5.6,3.74,93,Rachana Wable,Approved
QC003879,PR20221203152,2022-12-03 03:00:00,74.2,6.6,2.16,97,Ekansh Peri,Approved
QC003881,PR20221204708,2022-12-04 03:00:00,74.2,5.0,4.78,87,Zashil Kohli,Approved
QC003882,PR20221204630,2022-12-04 03:00:00,79.2,7.6,4.63,93,Anusha Saxena,Approved
QC003885,PR20221204381,2022-12-04 04:00:00,73.4,7.5,1.46,100,Qadim Bedi,Approved
QC003888,PR20221204672,2022-12-04 07:00:00,78.7,5.7,1.58,86,Neha Kapur,Approved
QC003894,PR20221204293,2022-12-04 06:00:00,75.2,5.2,3.8,88,Guneet Bahl,Approved
QC003895,PR20221205516,2022-12-05 08:00:00,76.8,7.1,2.29,87,Samar Chokshi,Approved
QC003896,PR20221205143,2022-12-05 02:00:00,77.9,7.0,0.78,98,Leela Rau,Approved
QC003898,PR20221205460,2022-12-05 06:00:00,75.0,7.4,3.67,96,Indrajit Badami,Approved
QC003899,PR20221205280,2022-12-05 06:00:00,75.3,3.9,0.93,91,Bakhshi Amble,Approved
QC003900,PR20221205146,2022-12-05 03:00:00,73.8,4.2,2.17,92,Chandani Narasimhan,Approved
QC003901,PR20221205335,2022-12-05 03:00:00,73.4,3.7,4.3,93,Warda Kakar,Approved
QC003909,PR20221206283,2022-12-06 07:00:00,74.0,5.8,1.4,93,Tara Nayar,Approved
QC003911,PR20221206217,2022-12-06 06:00:00,75.9,4.4,0.89,99,Chandresh Khalsa,Approved
QC003916,PR20221206822,2022-12-06 07:00:00,79.9,5.3,2.27,93,Barkha Narasimhan,Approved
QC003917,PR20221206975,2022-12-06 07:00:00,73.6,5.5,3.36,91,Indira Sunder,Approved
QC003921,PR20221207263,2022-12-07 03:00:00,74.4,5.4,1.57,98,Yash Sidhu,Approved
QC003923,PR20221207292,2022-12-07 01:00:00,76.2,6.9,0.77,86,Abhimanyu Sidhu,Approved
QC003925,PR20221207816,2022-12-07 03:00:00,76.1,5.0,0.83,94,Arunima Natt,Approved
QC003928,PR20221207876,2022-12-07 02:00:00,79.5,4.3,3.04,91,Jhalak Barman,Approved
QC003938,PR20221208350,2022-12-08 08:00:00,75.0,4.4,2.87,90,Tanmayi Thakkar,Approved
QC003943,PR20221208290,2022-12-08 03:00:00,77.5,6.9,3.35,97,Charan Gala,Approved
QC003946,PR20221209262,2022-12-09 03:00:00,76.2,6.9,2.83,93,Sudiksha Mangat,Approved
QC003947,PR20221209721,2022-12-09 01:00:00,79.8,5.6,1.93,91,Vaishnavi Chauhan,Approved
QC003953,PR20221209220,2022-12-09 08:00:00,75.6,5.4,1.78,100,Jonathan Uppal,Approved
QC003956,PR20221209780,2022-12-09 05:00:00,73.3,5.2,4.54,99,Saksham Batta,Approved
QC003957,PR20221209876,2022-12-09 03:00:00,74.0,4.8,3.91,86,Siddharth Dave,Approved
QC003961,PR20221210554,2022-12-10 07:00:00,72.7,7.1,3.74,91,Daksh Venkatesh,Approved
QC003963,PR20221210950,2022-12-10 01:00:00,76.4,4.0,0.92,87,Maanav Walia,Approved
QC003964,PR20221210342,2022-12-10 05:00:00,73.9,6.8,4.7,88,Xiti Chatterjee,Approved
QC003966,PR20221210883,2022-12-10 04:00:00,77.9,5.6,4.78,88,Lakshit Sarna,Approved
QC003968,PR20221210616,2022-12-10 06:00:00,78.6,6.3,0.67,86,Vivaan Rama,Approved
QC003971,PR20221211154,2022-12-11 07:00:00,74.3,4.5,2.06,89,Manbir Mann,Approved
QC003974,PR20221211791,2022-12-11 03:00:00,75.1,7.7,3.84,93,Mitali Sen,Approved
QC003984,PR20221212407,2022-12-12 02:00:00,77.5,5.1,2.02,98,Zinal Narang,Approved
QC003985,PR20221212604,2022-12-12 03:00:00,73.0,5.3,1.42,95,Gunbir Pau,Approved
QC003986,PR20221212478,2022-12-12 08:00:00,75.1,3.8,2.05,93,Warda Sen,Approved
QC003988,PR20221213931,2022-12-13 02:00:00,72.3,3.0,4.41,91,Gagan Pillai,Approved
QC003989,PR20221213730,2022-12-13 07:00:00,77.1,5.9,2.81,85,Vanya Saini,Approved
QC003991,PR20221213660,2022-12-13 02:00:00,77.8,6.7,4.71,88,Yagnesh Pal,Rejected
QC003995,PR20221213257,2022-12-13 05:00:00,74.0,6.9,4.96,91,Vanya Rana,Approved
QC003999,PR20221214251,2022-12-14 07:00:00,72.2,4.9,2.46,97,Urishilla Memon,Approved
QC004002,PR20221214752,2022-12-14 04:00:00,78.6,3.1,3.19,85,Pallavi Datta,Approved
QC004004,PR20221214461,2022-12-14 05:00:00,79.1,3.7,1.02,97,Rayaan Palla,Approved
QC004007,PR20221214816,2022-12-14 02:00:00,80.0,7.1,3.64,95,Faris Bhavsar,Approved
QC004008,PR20221214673,2022-12-14 08:00:00,75.2,7.3,4.65,99,Oeshi Lad,Approved
QC004009,PR20221214922,2022-12-14 05:00:00,77.9,5.0,3.13,86,Ekaraj Memon,Approved
QC004014,PR20221215669,2022-12-15 04:00:00,72.8,3.8,4.02,90,Adweta Bhasin,Approved
QC004018,PR20221215190,2022-12-15 06:00:00,72.2,3.2,2.79,85,Mekhala Kalita,Approved
QC004022,PR20221215802,2022-12-15 01:00:00,73.4,4.5,2.29,90,Eiravati Dani,Approved
QC004023,PR20221215543,2022-12-15 02:00:00,76.2,4.4,2.68,90,Karan Goswami,Approved
QC004027,PR20221216390,2022-12-16 05:00:00,75.0,3.4,4.4,96,Finn Sundaram,Rejected
QC004038,PR20221216585,2022-12-16 01:00:00,74.3,6.0,3.06,88,Ranbir Walla,Approved
QC004043,PR20221217513,2022-12-17 08:00:00,73.6,3.1,4.36,85,Dipta Chowdhury,Approved
QC004049,PR20221218348,2022-12-18 05:00:00,76.0,5.1,3.93,87,Janya Majumdar,Approved
QC004050,PR20221218602,2022-12-18 04:00:00,72.3,6.8,2.34,98,Tejas Ravi,Approved
QC004052,PR20221218892,2022-12-18 05:00:00,76.4,6.8,2.96,88,Suhani Mistry,Approved
QC004054,PR20221218823,2022-12-18 06:00:00,72.5,6.6,4.04,87,Nathan Ghosh,Approved
QC004055,PR20221218350,2022-12-18 01:00:00,75.7,5.2,1.63,88,Sanaya Bava,Approved
QC004062,PR20221219524,2022-12-19 05:00:00,77.2,7.4,3.45,95,Bhavini Gala,Approved
QC004064,PR20221219463,2022-12-19 02:00:00,78.2,7.2,1.52,86,Banjeet Gandhi,Approved
QC004066,PR20221219801,2022-12-19 06:00:00,75.2,5.2,3.02,96,Arin Sastry,Approved
QC004068,PR20221220355,2022-12-20 04:00:00,72.4,5.9,0.9,94,Max Chaudhary,Approved
QC004072,PR20221220150,2022-12-20 08:00:00,78.5,7.8,1.8,98,Gaurangi Kakar,Approved
QC004079,PR20221220144,2022-12-20 06:00:00,76.1,7.1,1.92,86,Fitan Bhat,Approved
QC004080,PR20221220717,2022-12-20 01:00:00,73.3,6.7,3.64,85,Sara Gera,Rejected
QC004087,PR20221221226,2022-12-21 03:00:00,76.6,7.7,4.8,86,Zehaan Narayan,Approved
QC004097,PR20221222528,2022-12-22 04:00:00,78.9,4.5,1.51,97,Vasudha Barad,Rejected
QC004099,PR20221222242,2022-12-22 07:00:00,78.7,6.3,2.28,90,Osha Sachdev,Approved
QC004100,PR20221222744,2022-12-22 03:00:00,75.3,7.3,1.23,89,Aarush Bhakta,Rejected
QC004104,PR20221223891,2022-12-23 02:00:00,79.6,6.2,4.06,100,Ganga Sem,Approved
QC004105,PR20221223193,2022-12-23 08:00:00,75.0,5.9,3.87,95,Gavin Murty,Approved
QC004106,PR20221223929,2022-12-23 08:00:00,75.5,5.4,3.12,89,Nicholas Nori,Approved
QC004108,PR20221223744,2022-12-23 06:00:00,72.5,7.3,4.4,97,Oviya Chaudhari,Approved
QC004109,PR20221223851,2022-12-23 02:00:00,74.3,7.4,3.85,91,Onkar Bora,Approved
QC004111,PR20221223552,2022-12-23 08:00:00,75.9,4.7,2.3,95,Vedika Varkey,Approved
QC004114,PR20221223799,2022-12-23 06:00:00,76.3,5.1,2.39,92,Faras Sura,Approved
QC004115,PR20221223902,2022-12-23 02:00:00,73.6,6.5,3.24,90,Mahika Magar,Approved
QC004117,PR20221224411,2022-12-24 07:00:00,79.9,3.7,1.01,90,Anirudh Goswami,Approved
QC004119,PR20221224897,2022-12-24 07:00:00,76.1,3.8,3.25,99,Kabir Lad,Approved
QC004121,PR20221224329,2022-12-24 05:00:00,73.6,5.4,3.25,99,Falguni Barman,Approved
QC004124,PR20221224691,2022-12-24 08:00:00,75.7,4.6,4.02,95,Chaitanya Rajan,Approved
QC004127,PR20221225551,2022-12-25 06:00:00,78.8,4.4,4.16,100,Lakshit Nagy,Approved
QC004128,PR20221225820,2022-12-25 08:00:00,75.1,5.4,1.54,99,Watika Rana,Approved
QC004130,PR20221225194,2022-12-25 08:00:00,77.0,3.5,3.16,90,Farhan Kumar,Approved
QC004136,PR20221225185,2022-12-25 07:00:00,79.9,6.8,4.53,96,Zinal Golla,Approved
QC004140,PR20221226144,2022-12-26 06:00:00,75.7,3.7,1.8,94,Aarnav Vyas,Approved
QC004143,PR20221226779,2022-12-26 02:00:00,72.4,5.5,3.42,98,Ekalinga Sachdeva,Approved
QC004148,PR20221227906,2022-12-27 06:00:00,75.4,5.8,1.94,88,Ekanta Mohanty,Approved
QC004150,PR20221227720,2022-12-27 01:00:00,72.7,5.2,2.97,93,William Parekh,Approved
QC004151,PR20221227764,2022-12-27 04:00:00,79.9,4.7,3.55,95,Tanvi Desai,Approved
QC004153,PR20221227150,2022-12-27 07:00:00,78.6,4.7,4.68,100,Damyanti Ganguly,Approved
QC004157,PR20221227186,2022-12-27 05:00:00,74.7,7.8,0.51,96,Shivansh Rout,Approved
QC004158,PR20221227237,2022-12-27 08:00:00,77.1,6.9,1.76,91,Sai Upadhyay,Approved
QC004162,PR20221228707,2022-12-28 02:00:00,72.9,3.1,0.83,89,Jagdish Gera,Approved
QC004163,PR20221228986,2022-12-28 01:00:00,76.3,7.2,0.78,94,Ayushman Bassi,Approved
QC004165,PR20221228916,2022-12-28 01:00:00,72.9,3.0,1.77,100,Vyanjana Chacko,Approved
QC004167,PR20221228208,2022-12-28 05:00:00,79.4,4.4,2.48,88,Nihal Sachar,Approved
QC004168,PR20221228929,2022-12-28 07:00:00,73.4,3.6,1.32,85,Ayaan Krishnan,Approved
QC004169,PR20221228293,2022-12-28 07:00:00,73.7,3.7,4.06,99,Zayyan Acharya,Approved
QC004172,PR20221229721,2022-12-29 05:00:00,75.8,5.7,2.19,89,Ojasvi Gole,Approved
QC004175,PR20221229704,2022-12-29 08:00:00,73.7,3.5,0.84,89,Anika Bera,Approved
QC004179,PR20221229691,2022-12-29 04:00:00,73.5,7.3,1.47,98,David Date,Approved
QC004181,PR20221229794,2022-12-29 06:00:00,74.8,5.9,2.8,91,Tara Gole,Approved
QC004182,PR20221229351,2022-12-29 01:00:00,77.3,4.0,2.86,92,Meera Pandya,Approved
QC004184,PR20221230916,2022-12-30 08:00:00,78.1,4.9,4.87,88,Farhan Nagy,Approved
QC004186,PR20221230154,2022-12-30 06:00:00,76.6,6.4,2.57,94,Noah Natt,Approved
QC004187,PR20221230894,2022-12-30 01:00:00,78.9,5.3,4.74,94,Jyoti Iyer,Rejected
QC004188,PR20221230616,2022-12-30 06:00:00,74.5,7.3,3.38,86,Parth Palla,Approved
QC004190,PR20221230301,2022-12-30 04:00:00,78.4,3.2,1.75,96,Mekhala Nayak,Approved
QC004204,PR20221231561,2022-12-31 04:00:00,78.8,4.6,3.71,94,Aarini Karnik,Approved
QC004207,PR20230101422,2023-01-01 01:00:00,79.9,3.9,2.38,90,Mohammed Devi,Approved
QC004210,PR20230101116,2023-01-01 05:00:00,73.3,3.8,3.35,91,Chaitaly Choudhry,Approved
QC004213,PR20230101209,2023-01-01 03:00:00,73.5,5.4,4.9,90,Ekiya Mane,Approved
QC004214,PR20230101998,2023-01-01 06:00:00,74.7,7.4,2.28,95,Omya Venkataraman,Approved
QC004218,PR20230101191,2023-01-01 02:00:00,74.1,4.7,1.07,85,Liam Basu,Approved
QC004219,PR20230101975,2023-01-01 07:00:00,77.4,5.5,3.26,92,Charan Patla,Approved
QC004221,PR20230102493,2023-01-02 02:00:00,74.4,6.3,1.24,85,Harinakshi Shanker,Approved
QC004222,PR20230102390,2023-01-02 05:00:00,77.2,3.4,2.3,92,Simon Ram,Approved
QC004226,PR20230102601,2023-01-02 08:00:00,76.9,7.3,4.16,87,Farhan Bera,Approved
QC004231,PR20230102973,2023-01-02 05:00:00,76.2,7.4,2.78,95,Sara Jhaveri,Approved
QC004236,PR20230103626,2023-01-03 01:00:00,76.1,6.6,4.45,90,Gopal Gola,Approved
QC004245,PR20230104855,2023-01-04 03:00:00,76.8,7.7,1.55,95,Wriddhish Goda,Approved
QC004248,PR20230104722,2023-01-04 05:00:00,79.4,4.1,2.87,89,Wakeeta Chakraborty,Approved
QC004252,PR20230104391,2023-01-04 03:00:00,78.4,7.0,1.75,87,Divya Bala,Approved
QC004254,PR20230105561,2023-01-05 04:00:00,79.9,3.4,0.66,97,Hitesh Chahal,Approved
QC004257,PR20230105500,2023-01-05 08:00:00,78.7,7.1,3.71,90,Quincy Swamy,Approved
QC004259,PR20230105574,2023-01-05 05:00:00,78.8,3.7,0.93,91,Abdul Ramachandran,Approved
QC004260,PR20230105777,2023-01-05 06:00:00,79.8,6.1,4.64,97,Dhruv Mangat,Approved
QC004263,PR20230106836,2023-01-06 06:00:00,79.3,6.3,3.33,91,Ati Patla,Rejected
QC004268,PR20230106844,2023-01-06 05:00:00,74.9,3.7,3.59,97,Rajata Vohra,Approved
QC004269,PR20230106504,2023-01-06 04:00:00,78.5,5.7,0.73,95,Nitesh Tara,Approved
QC004275,PR20230107825,2023-01-07 08:00:00,73.2,3.5,3.46,99,Warda Pandit,Approved
QC004280,PR20230107974,2023-01-07 07:00:00,76.5,5.3,2.95,96,Madhav Bal,Approved
QC004281,PR20230107248,2023-01-07 04:00:00,74.2,7.0,1.98,96,Urishilla Ahluwalia,Approved
QC004283,PR20230107166,2023-01-07 01:00:00,77.2,5.0,0.82,100,Yug Kulkarni,Approved
QC004286,PR20230107694,2023-01-07 01:00:00,74.1,7.8,1.36,95,Dakshesh Babu,Approved
QC004289,PR20230108763,2023-01-08 08:00:00,72.8,4.5,4.45,88,Rishi Sachar,Approved
QC004298,PR20230109934,2023-01-09 01:00:00,74.4,5.1,1.9,99,Daksh Talwar,Approved
QC004306,PR20230110866,2023-01-10 03:00:00,79.9,8.0,2.67,89,Harinakshi Chand,Approved
QC004312,PR20230110450,2023-01-10 04:00:00,78.3,4.1,2.18,92,Vrinda Dar,Approved
QC004315,PR20230110166,2023-01-10 05:00:00,77.4,4.4,1.51,98,Tristan D’Alia,Approved
QC004317,PR20230110986,2023-01-10 01:00:00,79.4,4.2,0.77,87,Suhani Narayan,Approved
QC004318,PR20230111945,2023-01-11 01:00:00,78.0,4.2,2.53,92,Kamala D’Alia,Approved
QC004319,PR20230111214,2023-01-11 01:00:00,72.9,3.3,2.57,100,Arjun Nagar,Approved
QC004322,PR20230111859,2023-01-11 05:00:00,74.7,5.5,4.85,85,Chaaya Dani,Approved
QC004324,PR20230111533,2023-01-11 05:00:00,75.3,6.0,0.94,99,Gabriel Seth,Approved
QC004327,PR20230111265,2023-01-11 05:00:00,79.1,7.0,2.85,98,Vinaya Gour,Approved
QC004329,PR20230112340,2023-01-12 06:00:00,73.5,5.1,1.84,86,Adweta Banik,Approved
QC004330,PR20230112349,2023-01-12 07:00:00,80.0,5.5,2.4,90,Girik Bala,Approved
QC004333,PR20230112177,2023-01-12 04:00:00,73.4,4.2,3.7,95,Nirja Mann,Approved
QC004334,PR20230112558,2023-01-12 07:00:00,76.3,4.8,1.84,93,Warhi Parekh,Approved
QC004335,PR20230112532,2023-01-12 02:00:00,73.6,3.2,4.9,89,Nirja Bhavsar,Approved
QC004337,PR20230113877,2023-01-13 02:00:00,78.0,7.6,2.36,93,Oliver Mahal,Approved
QC004340,PR20230113780,2023-01-13 08:00:00,79.0,4.3,2.79,95,Oscar Ramanathan,Approved
QC004342,PR20230113521,2023-01-13 02:00:00,73.6,6.9,2.74,88,Jagvi Jaggi,Approved
QC004343,PR20230113401,2023-01-13 07:00:00,76.3,7.3,3.83,97,Arya Karan,Approved
QC004346,PR20230113684,2023-01-13 03:00:00,79.7,5.0,2.58,98,Yashawini Lad,Approved
QC004347,PR20230114801,2023-01-14 06:00:00,76.9,5.3,2.39,97,Akshay Nanda,Approved
QC004348,PR20230114533,2023-01-14 04:00:00,74.7,7.2,2.9,91,Aradhana Varma,Approved
QC004349,PR20230114600,2023-01-14 01:00:00,76.9,4.0,1.63,92,Faqid Nagy,Approved
QC004351,PR20230114608,2023-01-14 04:00:00,74.7,5.3,0.7,88,Ayushman Venkataraman,Approved
QC004353,PR20230114612,2023-01-14 02:00:00,79.1,7.5,3.48,98,Christopher Narula,Approved
QC004355,PR20230114645,2023-01-14 06:00:00,74.5,4.9,3.8,100,Arin Singhal,Approved
QC004364,PR20230115622,2023-01-15 08:00:00,74.3,6.0,4.58,89,Jhalak Bhasin,Rejected
QC004365,PR20230115208,2023-01-15 04:00:00,75.3,5.9,4.68,97,Wridesh Ramanathan,Approved
QC004366,PR20230115777,2023-01-15 02:00:00,74.7,6.8,3.9,100,Jai Pingle,Approved
QC004370,PR20230115520,2023-01-15 02:00:00,79.4,7.3,3.87,87,Manya Patil,Approved
QC004376,PR20230116560,2023-01-16 03:00:00,77.1,4.2,3.52,87,Wazir Bansal,Approved
QC004377,PR20230116566,2023-01-16 03:00:00,74.2,5.2,3.69,88,Niharika Arya,Approved
QC004382,PR20230117227,2023-01-17 02:00:00,77.4,5.0,1.32,93,Gaurang Borra,Approved
QC004389,PR20230117676,2023-01-17 02:00:00,75.9,4.3,1.65,89,Yadavi Chaudhuri,Approved
QC004393,PR20230118329,2023-01-18 05:00:00,74.6,6.5,2.74,94,Anthony Dalal,Approved
QC004395,PR20230118679,2023-01-18 01:00:00,75.0,7.5,3.68,99,Nidhi Panchal,Approved
QC004397,PR20230118367,2023-01-18 01:00:00,76.0,5.1,4.19,95,Vedika Chand,Approved
QC004398,PR20230118552,2023-01-18 05:00:00,73.4,6.3,0.59,86,Yashodhara Pal,Approved
QC004400,PR20230118961,2023-01-18 08:00:00,72.1,7.7,2.81,90,Karan Malhotra,Approved
QC004402,PR20230118796,2023-01-18 04:00:00,74.5,7.0,4.93,96,Ansh Bajwa,Approved
QC004406,PR20230119476,2023-01-19 04:00:00,72.3,3.2,4.35,94,Teerth Sastry,Approved
QC004410,PR20230119315,2023-01-19 06:00:00,76.5,7.4,3.63,94,Amrita Krishnamurthy,Approved
QC004411,PR20230119996,2023-01-19 05:00:00,75.8,3.8,2.25,98,Raksha Chokshi,Approved
QC004412,PR20230119941,2023-01-19 06:00:00,78.3,4.2,3.71,98,Chameli Singhal,Approved
QC004415,PR20230119353,2023-01-19 08:00:00,74.0,5.3,0.88,88,Benjamin Ahluwalia,Approved
QC004416,PR20230119154,2023-01-19 01:00:00,75.6,6.1,3.03,85,Luke Chowdhury,Approved
QC004417,PR20230119177,2023-01-19 07:00:00,75.3,4.8,1.74,88,Chasmum Bhalla,Approved
QC004422,PR20230120832,2023-01-20 04:00:00,78.1,6.9,2.67,97,Bakhshi Tata,Approved
QC004429,PR20230120707,2023-01-20 06:00:00,75.1,6.2,3.01,86,Neel Ratti,Approved
QC004431,PR20230120996,2023-01-20 05:00:00,77.3,4.5,4.05,99,Upkaar Chad,Approved
QC004432,PR20230120444,2023-01-20 01:00:00,74.5,5.1,1.1,92,Suhani Roy,Approved
QC004436,PR20230121604,2023-01-21 04:00:00,78.8,6.2,1.56,90,Rajeshri Bawa,Approved
QC004443,PR20230121608,2023-01-21 06:00:00,78.8,6.5,2.49,89,Kevin Merchant,Approved
QC004448,PR20230122144,2023-01-22 01:00:00,79.9,4.7,0.95,95,Chandran Sampath,Approved
QC004453,PR20230122802,2023-01-22 07:00:00,77.9,6.8,0.77,88,Osha Vasa,Approved
QC004455,PR20230122404,2023-01-22 02:00:00,78.6,6.9,4.68,94,Warda Sethi,Approved
QC004456,PR20230122643,2023-01-22 07:00:00,72.9,6.0,1.49,85,Zilmil Rajagopalan,Approved
QC004462,PR20230123277,2023-01-23 08:00:00,75.2,4.3,2.52,93,Forum Saini,Approved
QC004464,PR20230123549,2023-01-23 05:00:00,72.9,4.5,0.82,93,Jeet Sarraf,Approved
QC004468,PR20230123572,2023-01-23 02:00:00,75.9,4.5,3.16,97,Barkha Mukherjee,Approved
QC004471,PR20230124336,2023-01-24 07:00:00,75.7,4.2,0.96,95,Simon Rau,Approved
QC004474,PR20230124893,2023-01-24 03:00:00,78.0,6.2,0.65,96,Praneel Seth,Approved
QC004476,PR20230124552,2023-01-24 06:00:00,79.9,6.2,1.43,94,Banjeet Salvi,Approved
QC004483,PR20230124551,2023-01-24 05:00:00,78.7,7.4,3.08,94,Hemani Srinivasan,Approved
QC004491,PR20230125961,2023-01-25 07:00:00,79.1,3.1,4.75,92,Ansh Sekhon,Approved
QC004494,PR20230125448,2023-01-25 04:00:00,72.5,6.2,2.06,95,Umang Johal,Approved
QC004499,PR20230126992,2023-01-26 08:00:00,72.3,7.6,1.11,93,Aarini Handa,Approved
QC004506,PR20230126301,2023-01-26 01:00:00,78.8,4.7,3.84,95,Baljiwan Chaudhry,Approved
QC004512,PR20230127446,2023-01-27 02:00:00,74.0,5.9,4.1,99,Atharv Pingle,Approved
QC004515,PR20230127500,2023-01-27 03:00:00,76.5,4.5,1.55,96,Vedika Korpal,Approved
QC004516,PR20230127231,2023-01-27 08:00:00,73.4,7.2,3.25,97,Ekapad Bhatia,Approved
QC004521,PR20230128367,2023-01-28 02:00:00,76.1,4.2,2.45,85,Madhavi Lanka,Approved
QC004522,PR20230128978,2023-01-28 08:00:00,77.0,3.4,2.12,94,Widisha Bora,Approved
QC004525,PR20230128677,2023-01-28 07:00:00,73.9,6.2,3.23,95,Nikita Wagle,Approved
QC004526,PR20230128645,2023-01-28 04:00:00,74.4,3.2,1.32,87,Om Sathe,Approved
QC004532,PR20230129688,2023-01-29 03:00:00,73.3,5.8,1.26,90,Chandani Hayre,Approved
QC004535,PR20230129550,2023-01-29 01:00:00,75.9,6.1,4.46,99,Zaid Yohannan,Approved
QC004538,PR20230129905,2023-01-29 06:00:00,74.0,3.9,1.28,98,Vinaya Iyengar,Approved
QC004541,PR20230129244,2023-01-29 07:00:00,74.9,6.2,3.52,86,Chakrika Viswanathan,Approved
QC004544,PR20230129983,2023-01-29 06:00:00,73.7,3.7,2.52,96,Joshua Bhardwaj,Approved
QC004548,PR20230130602,2023-01-30 05:00:00,73.1,7.1,0.88,85,Chakradhar Mand,Approved
QC004549,PR20230130814,2023-01-30 03:00:00,78.0,3.2,4.13,98,Anusha Nazareth,Approved
QC004551,PR20230130769,2023-01-30 03:00:00,77.0,4.6,2.32,98,Ayaan Sankaran,Approved
QC004560,PR20230131344,2023-01-31 03:00:00,77.4,3.9,4.51,94,Zarna Balan,Approved
QC004568,PR20230201612,2023-02-01 03:00:00,75.9,6.8,2.78,100,Chakradev Majumdar,Approved
QC004574,PR20230201396,2023-02-01 05:00:00,75.6,5.3,2.13,88,Isaac Kant,Approved
QC004580,PR20230202479,2023-02-02 07:00:00,77.9,7.2,4.34,99,Yochana Taneja,Approved
QC004583,PR20230202592,2023-02-02 08:00:00,73.0,6.8,1.4,98,Kavya Guha,Approved
QC004587,PR20230202472,2023-02-02 06:00:00,72.1,4.4,1.82,92,Devansh Issac,Approved
QC004588,PR20230203641,2023-02-03 01:00:00,78.5,6.7,0.88,96,Mason Manne,Approved
QC004589,PR20230203599,2023-02-03 04:00:00,74.6,4.3,3.18,88,Sanya Rana,Approved
QC004592,PR20230203470,2023-02-03 06:00:00,76.3,6.4,4.6,97,Amaira Pandya,Approved
QC004599,PR20230203813,2023-02-03 02:00:00,75.4,6.3,4.63,100,Amara Raja,Approved
QC004601,PR20230203920,2023-02-03 07:00:00,76.3,4.5,2.31,99,Nidhi Bhat,Approved
QC004610,PR20230204772,2023-02-04 01:00:00,78.0,6.6,3.87,99,Arya Mishra,Approved
